name,url,city,count
Начальник склада,https://hh.ru/vacancy/121494076,Нур-Султан (Астана),1
Data Scientist (ML),https://hh.ru/vacancy/121152496,Не указано,1
Парковщик самокатов,https://hh.ru/vacancy/121448798,Не указано,1
Юрист,https://hh.ru/vacancy/120538164,Нур-Султан (Астана),1
Эксперт 1 категории Департамента энергетики и жилищно-коммунального хозяйства,https://hh.ru/vacancy/121456093,Нур-Султан (Астана),1
Сторож,https://hh.ru/vacancy/120938634,Астана,1
Менеджер ресторана,https://hh.ru/vacancy/121518931,Астана,1
Продавец-консультант,https://hh.ru/vacancy/120998833,Астана,1
Корпоративный секретарь,https://hh.ru/vacancy/121284692,Астана,1
Маркетолог,https://hh.ru/vacancy/121369427,Не указано,1
Массажист,https://hh.ru/vacancy/121424541,Не указано,1
"Эксперт, Технический аудит поставщиков",https://hh.ru/vacancy/121458625,Не указано,1
"Директор филиала, г. Астана",https://hh.ru/vacancy/121110696,Не указано,1
Hr-менеджер (рекрутер) в онлайн-школу,https://hh.ru/vacancy/121479576,Не указано,1
Ассистент бухгалтера по работе с поставщиками в г.Астана,https://hh.ru/vacancy/121328433,Астана,1
Менеджер по туризму,https://hh.ru/vacancy/121509619,Астана,1
IT Recruiter\Специалист по подбору персонала,https://hh.ru/vacancy/121515982,Не указано,1
Продавец-консультант,https://hh.ru/vacancy/121202374,Астана,1
Специалист отдела кадров,https://hh.ru/vacancy/121380306,Не указано,1
Продавец-консультант,https://hh.ru/vacancy/121356877,Астана,1
Помощник управляющего/секретарь,https://hh.ru/vacancy/121437812,Не указано,1
Системный администратор,https://hh.ru/vacancy/121449832,Астана,1
Начальник службы номерного фонда,https://hh.ru/vacancy/121451621,Астана,1
Юрист,https://hh.ru/vacancy/121516784,Не указано,1
Уборщик офиса,https://hh.ru/vacancy/120770785,Не указано,1
Кредитный аналитик / финансовый аналитик (специалист) / инвестиционный менеджер,https://hh.ru/vacancy/121485351,Не указано,1
Оператор 1С на склад,https://hh.ru/vacancy/121496121,Не указано,1
Няня-помощница/помощник по дому,https://hh.ru/vacancy/121308657,Нур-Султан (Астана),1
Администратор кафе,https://hh.ru/vacancy/121385384,Не указано,1
Сантехник,https://hh.ru/vacancy/121492554,Астана,1
Продавец-консультант,https://hh.ru/vacancy/121185734,Нур-Султан (Астана),1
Младший менеджер по персоналу,https://hh.ru/vacancy/121319515,Астана,1
Рекламщик,https://hh.ru/vacancy/121443695,Астана,1
SMM/Контент - менеджер,https://hh.ru/vacancy/121468820,Астана,1
Аналитик в IT,https://hh.ru/vacancy/121543869,Нур-Султан (Астана),1
Барбек-ранер,https://hh.ru/vacancy/121047158,Астана,1
Кладовщик,https://hh.ru/vacancy/121298429,Не указано,1
Мастер по обслуживанию гостиницы (Электрик/сантехник/плотник),https://hh.ru/vacancy/121510166,Нур-Султан (Астана),1
Администратор клиники,https://hh.ru/vacancy/121538239,Нур-Султан (Астана),1
Менеджер по продажам,https://hh.ru/vacancy/121260605,Астана,1
Помощник адвоката,https://hh.ru/vacancy/121395281,Нур-Султан (Астана),1
Резервный водитель,https://hh.ru/vacancy/121456152,Астана,1
Кладовщик,https://hh.ru/vacancy/121511467,Нур-Султан (Астана),1
Продавец-консультант магазин Colins,https://hh.ru/vacancy/121063161,Не указано,1
Администратор в маникюрный салон,https://hh.ru/vacancy/120635865,Астана,1
Оператор на станок,https://hh.ru/vacancy/121285835,Нур-Султан (Астана),1
Директор международной школы,https://hh.ru/vacancy/121494581,Не указано,1
Старший миграционный консультант,https://hh.ru/vacancy/120827977,Астана,1
Преподаватель английского языка,https://hh.ru/vacancy/121151919,Не указано,1
Стажер по Data Science в AI-стартап,https://hh.ru/vacancy/121192840,Не указано,1
Менеджер по закупкам,https://hh.ru/vacancy/121232429,Астана,1
Бизнес-ассистент,https://hh.ru/vacancy/121475128,Не указано,1
Администратор офиса,https://hh.ru/vacancy/121372096,Астана,1
Продавец-Консультант в Корейский Магазин Miko,https://hh.ru/vacancy/120652640,Нур-Султан (Астана),1
Секретарь на ресепшен,https://hh.ru/vacancy/120735830,Не указано,1
Оператор call-центра,https://hh.ru/vacancy/121307192,Астана,1
Проектный менеджер,https://hh.ru/vacancy/121063939,Не указано,1
Онлайн-менеджер,https://hh.ru/vacancy/121520934,Не указано,1
Middle Front End Разработчик,https://hh.ru/vacancy/120957045,Астана,1
Администратор барбершоп,https://hh.ru/vacancy/121123962,Астана,1
Руководитель технической поддержки,https://hh.ru/vacancy/120787597,Астана,1
Менеджер по продажам,https://hh.ru/vacancy/121271858,Не указано,1
Бухгалтер материального стола,https://hh.ru/vacancy/121505349,Нур-Султан (Астана),1
Авиаагент,https://hh.ru/vacancy/121339537,Не указано,1
Кассир-оператор,https://hh.ru/vacancy/121045020,Не указано,1
Product Manager (гейминг),https://hh.ru/vacancy/121464383,Не указано,1
Продавец-кассир в кафе Et-Et,https://hh.ru/vacancy/120989085,Астана,1
Няня,https://hh.ru/vacancy/121268686,Астана,1
Главный бухгалтер,https://hh.ru/vacancy/121317171,Астана,1
Бухгалтер,https://hh.ru/vacancy/121448465,Астана,1
Менеджер объекта BI Service,https://hh.ru/vacancy/121360266,Не указано,1
Менеджер по кадровому делопроизводству,https://hh.ru/vacancy/121462536,Астана,1
Бухгалтер,https://hh.ru/vacancy/121521501,Не указано,1
Няня,https://hh.ru/vacancy/120762966,Не указано,1
Менеджер (администратор) кафе,https://hh.ru/vacancy/121468716,Астана,1
Junior Java разработчик (Стажер),https://hh.ru/vacancy/121161105,Не указано,1
Помощник главного бухгалтера,https://hh.ru/vacancy/121442433,Астана,1
Продавец-консультант,https://hh.ru/vacancy/120180016,Астана,1
Менеджер по туризму,https://hh.ru/vacancy/120693658,Не указано,1
Управляющий коттеджем,https://hh.ru/vacancy/120798165,Не указано,1
Помощник логиста,https://hh.ru/vacancy/121368930,Астана,1
Бариста,https://hh.ru/vacancy/120829054,Нур-Султан (Астана),1
Продавец-консультант ECCO,https://hh.ru/vacancy/121290322,Не указано,1
Помощник руководителя,https://hh.ru/vacancy/121421646,Астана,1
Менеджер по продажам в MANGILIK ARENA,https://hh.ru/vacancy/121441587,Астана,1
Бариста,https://hh.ru/vacancy/121453604,Астана,1
Ассистент врача-стоматолога,https://hh.ru/vacancy/121477822,Астана,1
Автомойщик,https://hh.ru/vacancy/120916603,Нур-Султан (Астана),1
Руководитель кафедры казахского языка,https://hh.ru/vacancy/121495454,Не указано,1
Администратор,https://hh.ru/vacancy/120848093,Астана,1
Мастер пробоподготовки,https://hh.ru/vacancy/121441309,Астана,1
"Менеджер интернет заказов (магазин ""Детский Мир"") ТРЦ ""Абу-Даби Плаза""",https://hh.ru/vacancy/121524226,Не указано,1
Продавец-консультант,https://hh.ru/vacancy/121187094,Астана,1
Бармен Marcello,https://hh.ru/vacancy/121464281,Нур-Султан (Астана),1
Таргетолог,https://hh.ru/vacancy/120637163,Не указано,1
Бухгалтер по реализации,https://hh.ru/vacancy/121199373,Астана,1
Бухгалтер/Помощник бухгалтера,https://hh.ru/vacancy/121308478,Астана,1
Техничка (уборщик),https://hh.ru/vacancy/121107608,Астана,1
Финансовый директор,https://hh.ru/vacancy/121378670,Астана,1
DevOps специалист,https://hh.ru/vacancy/121450503,Не указано,1
Backend Engineer Python,https://hh.ru/vacancy/121409562,Не указано,1
Директор магазина в ТЦ Алма-Ата,https://hh.ru/vacancy/121432294,Не указано,1
Медицинский координатор,https://hh.ru/vacancy/121500145,Не указано,1
Ресепшионист-кассир в гостиницу,https://hh.ru/vacancy/120890550,Астана,1
Повар,https://hh.ru/vacancy/121436271,Астана,1
Визуализатор - архитектор/дизайнер,https://hh.ru/vacancy/121442191,Астана,1
Менеджер по продажам,https://hh.ru/vacancy/121539826,Астана,1
Оператор call-центра в киностудию KZ FILM,https://hh.ru/vacancy/119883894,Астана,1
Водитель,https://hh.ru/vacancy/120867926,Астана,1
Менеджер по персоналу,https://hh.ru/vacancy/121060325,Не указано,1
Электрик по обслуживанию оборудования на производственном участке,https://hh.ru/vacancy/121446690,Астана,1
Бухгалтер,https://hh.ru/vacancy/121452292,Не указано,1
Менеджер по работе с клиентами Whatsapp/Direct,https://hh.ru/vacancy/120806427,Астана,1
Бухгалтер,https://hh.ru/vacancy/121454244,Не указано,1
SMM-менеджер,https://hh.ru/vacancy/121461191,Астана,1
Кладовщик,https://hh.ru/vacancy/121221859,Астана,1
Офис-менеджер со знанием китайского языка,https://hh.ru/vacancy/121471222,Астана,1
Водитель-экспедитор,https://hh.ru/vacancy/121539963,Астана,1
Помощник повара,https://hh.ru/vacancy/121288088,Нур-Султан (Астана),1
Менеджер в филиал ресторана Black Duck,https://hh.ru/vacancy/121511069,Астана,1
Повар,https://hh.ru/vacancy/119153663,Нур-Султан (Астана),1
Упаковщик,https://hh.ru/vacancy/120343000,Астана,1
Повар в ресторан ЭРА,https://hh.ru/vacancy/121337799,Не указано,1
Коммерческий директор (CCO),https://hh.ru/vacancy/121489724,Не указано,1
Middle Developer (Back-end разработчик),https://hh.ru/vacancy/121323246,Не указано,1
Тренер,https://hh.ru/vacancy/120849599,Астана,1
Middle Python разработчик,https://hh.ru/vacancy/121470597,Не указано,1
Персональный водитель руководителя,https://hh.ru/vacancy/120812213,Не указано,1
Официант,https://hh.ru/vacancy/121101070,Не указано,1
Инженер по ТБ и БиОТ,https://hh.ru/vacancy/121380465,Астана,1
Технический менеджер проекта (электроника),https://hh.ru/vacancy/121465846,Астана,1
Продавец-флорист,https://hh.ru/vacancy/120655771,Астана,1
Продавец-консультант (ул. Куйши Дина 31),https://hh.ru/vacancy/121087471,Нур-Султан (Астана),1
Администратор,https://hh.ru/vacancy/121272812,Астана,1
Главный бухгалтер,https://hh.ru/vacancy/121451558,Астана,1
Менеджер по продажам автомобилей,https://hh.ru/vacancy/121441667,Астана,1
Менеджер по закупкам и снабжению,https://hh.ru/vacancy/120546598,Астана,1
Менеджер по работе с партнерами,https://hh.ru/vacancy/120765078,Астана,1
Менеджер Департамента HR,https://hh.ru/vacancy/121157891,Не указано,1
Финансист,https://hh.ru/vacancy/121540592,Астана,1
Повар универсал,https://hh.ru/vacancy/120940454,Астана,1
Контролер службы безопасности,https://hh.ru/vacancy/121540435,Астана,1
Администратор детского центра,https://hh.ru/vacancy/119673164,Нур-Султан (Астана),1
Кассир-оператор (Бахус),https://hh.ru/vacancy/119852098,Астана,1
Комплектовщик заказов,https://hh.ru/vacancy/121320508,Астана,1
Сотрудник на сборку упаковки,https://hh.ru/vacancy/121070576,Астана,1
Бармен-кассир,https://hh.ru/vacancy/121130583,Не указано,1
"Раннер (помощник официанта) (в итальянский ресторан ""Bella Ciao"")",https://hh.ru/vacancy/121294283,Не указано,1
Сварщик,https://hh.ru/vacancy/120815877,Нур-Султан (Астана),1
Бухгалтер-кассир,https://hh.ru/vacancy/121031772,Не указано,1
Бармен бариста,https://hh.ru/vacancy/121298260,Косшы,1
Лаборант БСУ,https://hh.ru/vacancy/121455082,Астана,1
Ассистент стоматолога,https://hh.ru/vacancy/121525277,Астана,1
Разнорабочий,https://hh.ru/vacancy/121540262,Астана,1
Помощник управляющего отелем,https://hh.ru/vacancy/121088462,Астана,1
Системный администратор,https://hh.ru/vacancy/121149775,Не указано,1
Administrative assistant,https://hh.ru/vacancy/121293013,Не указано,1
Заведующий складом,https://hh.ru/vacancy/121317194,Астана,1
Секретарь,https://hh.ru/vacancy/121465735,Астана,1
Хостес,https://hh.ru/vacancy/121465943,Не указано,1
Бармен-кассир,https://hh.ru/vacancy/120937949,Астана,1
Снабженец,https://hh.ru/vacancy/120957742,Не указано,1
Хостес,https://hh.ru/vacancy/121358390,Нур-Султан (Астана),1
Продавец-консультант,https://hh.ru/vacancy/121516872,Астана,1
Администратор офиса,https://hh.ru/vacancy/121012507,Астана,1
Личный ассистент руководителя,https://hh.ru/vacancy/121342342,Не указано,1
Торговый представитель,https://hh.ru/vacancy/121446232,Астана,1
Менеджер по продажам в интернет-магазин (район ЭКСПО),https://hh.ru/vacancy/120518614,Астана,1
Корреспондент в конвергентную редакцию,https://hh.ru/vacancy/120843885,Не указано,1
Делопроизводитель,https://hh.ru/vacancy/120852232,Астана,1
Менеджер по продажам ювелирных изделий,https://hh.ru/vacancy/120872898,Астана,1
Торговый представитель,https://hh.ru/vacancy/121441922,Астана,1
Главный бухгалтер,https://hh.ru/vacancy/121474468,Астана,1
Учитель английского языка,https://hh.ru/vacancy/120930074,Астана,1
Менеджер по продажам косметики,https://hh.ru/vacancy/121123322,Астана,1
Финансовый менеджер,https://hh.ru/vacancy/121441204,Не указано,1
Графический дизайнер,https://hh.ru/vacancy/121152911,Астана,1
Кассир в минимаркете,https://hh.ru/vacancy/121217435,Астана,1
Руководитель отдела рекрутинга,https://hh.ru/vacancy/121479554,Не указано,1
Менеджер специальных проектов,https://hh.ru/vacancy/121517720,Не указано,1
Администратор магазина женской одежды,https://hh.ru/vacancy/120749213,Астана,1
Кавист,https://hh.ru/vacancy/120981873,Астана,1
DevOps engineer,https://hh.ru/vacancy/121362399,Не указано,1
Администратор в студию йоги / менеджер по продажам (Анет баба 9/1Б),https://hh.ru/vacancy/120660595,Астана,1
Продавец-консультант в бутик мужской одежды премиум-класса BUGATTI,https://hh.ru/vacancy/120827179,Астана,1
Ведущий аниматор,https://hh.ru/vacancy/120981093,Астана,1
Администратор,https://hh.ru/vacancy/121036175,Не указано,1
Врач - косметолог с высшим медицинским образованием,https://hh.ru/vacancy/121376694,Астана,1
Раннер (помощник официанта),https://hh.ru/vacancy/119620361,Астана,1
Мерчендайзер,https://hh.ru/vacancy/120672246,Астана,1
SMM-менеджер,https://hh.ru/vacancy/121131596,Не указано,1
Оператор call-центра,https://hh.ru/vacancy/121334622,Астана,1
Продавец-консультант,https://hh.ru/vacancy/121451006,Астана,1
Помощник официанта/Раннер в ресторан Сыроварня by Arkady Novikov,https://hh.ru/vacancy/121106868,Астана,1
Халықаралық қатынастар бағытының сарапшысы / Эксперт Направления международных отношений,https://hh.ru/vacancy/121473589,Не указано,1
Дизайнер графических работ,https://hh.ru/vacancy/120795717,Астана,1
Сварщик металлоконструкций,https://hh.ru/vacancy/121445481,Нур-Султан (Астана),1
Водитель-экспедитор,https://hh.ru/vacancy/121507239,Нур-Султан (Астана),1
Продавец-консультант,https://hh.ru/vacancy/120784701,Не указано,1
Продавец-консультант в магазин косметики,https://hh.ru/vacancy/121025881,Не указано,1
Фоторетушер недвижимости,https://hh.ru/vacancy/121271569,Не указано,1
Руководитель отдела IT-инфраструктуры,https://hh.ru/vacancy/121356497,Не указано,1
HR Manager,https://hh.ru/vacancy/121464391,Астана,1
Менеджер ресторана,https://hh.ru/vacancy/121507774,Астана,1
Персональный тренер тренажерного зала,https://hh.ru/vacancy/120654421,Не указано,1
Мобилограф,https://hh.ru/vacancy/120825042,Астана,1
Таргетолог,https://hh.ru/vacancy/120955556,Астана,1
Оператор Call-центра,https://hh.ru/vacancy/121042559,Не указано,1
Бариста-Кассир (бабл ти),https://hh.ru/vacancy/121048053,Астана,1
Администратор Клиники,https://hh.ru/vacancy/121351672,Астана,1
Помощник флориста,https://hh.ru/vacancy/121364439,Астана,1
Продавец-консультант техники (Apple),https://hh.ru/vacancy/121391062,Алматы,1
Бариста- кассир,https://hh.ru/vacancy/121403474,Астана,1
Project Manager (строительные объекты),https://hh.ru/vacancy/121460371,Астана,1
Администратор-кассир в компьютерный клуб,https://hh.ru/vacancy/121416069,Астана,1
Помощник бухгалтера,https://hh.ru/vacancy/121472389,Астана,1
Генеральный директор (CEO) в E-Groсery компанию,https://hh.ru/vacancy/120169826,Не указано,1
Главный бухгалтер,https://hh.ru/vacancy/121208179,Не указано,1
Менеджер по продажам,https://hh.ru/vacancy/121483771,Астана,1
Менеджер по продажам,https://hh.ru/vacancy/120505148,Косшы,1
Продавец-консультант с онлайн заявками,https://hh.ru/vacancy/121451498,Астана,1
Архитектор-визуализатор,https://hh.ru/vacancy/121527367,Астана,1
Начинающий специалист,https://hh.ru/vacancy/120660469,Астана,1
Фасовщик,https://hh.ru/vacancy/121015886,Астана,1
Помощник/ассистент руководителя,https://hh.ru/vacancy/121105834,Астана,1
Специалист-печатник в Полиграфию (помощник дизайнера),https://hh.ru/vacancy/121328985,Астана,1
Фасовщик на склад канцелярии,https://hh.ru/vacancy/121353975,Не указано,1
Бариста в Кофейню,https://hh.ru/vacancy/120651473,Астана,1
Оператор-монтажёр Tengrinews.kz,https://hh.ru/vacancy/121269960,Астана,1
Массажист,https://hh.ru/vacancy/121424589,Не указано,1
